C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/24/2017,18:00:00,REGULAR,0002848799,0004867817                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/24/2017,22:00:00,REGULAR,0002849467,0004868088                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/25/2017,02:00:00,REGULAR,0002849685,0004868148                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/25/2017,06:00:00,REGULAR,0002849693,0004868173                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/25/2017,10:00:00,REGULAR,0002849753,0004869349                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/25/2017,14:00:00,REGULAR,0002849942,0004870097                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/25/2017,18:00:00,REGULAR,0002850652,0004870617                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/25/2017,22:00:00,REGULAR,0002851286,0004870906                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/26/2017,02:00:00,REGULAR,0002851482,0004870954                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/26/2017,06:00:00,REGULAR,0002851488,0004870981                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/26/2017,10:00:00,REGULAR,0002851548,0004871872                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/26/2017,14:00:00,REGULAR,0002851800,0004872440                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/26/2017,18:00:00,REGULAR,0002852506,0004872961                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/26/2017,22:00:00,REGULAR,0002853007,0004873201                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/20/2017,02:00:00,REGULAR,0004066706,0002561667                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/20/2017,06:00:00,REGULAR,0004066707,0002561671                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/20/2017,10:00:00,REGULAR,0004066736,0002561787                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/20/2017,14:00:00,REGULAR,0004066868,0002562011                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/20/2017,18:00:00,REGULAR,0004067210,0002562214                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/20/2017,22:00:00,REGULAR,0004067517,0002562280                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/21/2017,02:00:00,REGULAR,0004067603,0002562302                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/21/2017,06:00:00,REGULAR,0004067614,0002562306                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/21/2017,10:00:00,REGULAR,0004067638,0002562419                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/21/2017,14:00:00,REGULAR,0004067771,0002562656                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/21/2017,18:00:00,REGULAR,0004068096,0002562833                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/21/2017,22:00:00,REGULAR,0004068361,0002562915                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/22/2017,02:00:00,REGULAR,0004068428,0002562930                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/22/2017,06:00:00,REGULAR,0004068430,0002562937                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/22/2017,10:00:00,REGULAR,0004068507,0002563226                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/22/2017,14:00:00,REGULAR,0004068706,0002563362                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/22/2017,18:00:00,REGULAR,0004069389,0002563540                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/22/2017,22:00:00,REGULAR,0004069928,0002563623                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/23/2017,02:00:00,REGULAR,0004070043,0002563635                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/23/2017,06:00:00,REGULAR,0004070049,0002563638                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/23/2017,10:00:00,REGULAR,0004070107,0002563933                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/23/2017,14:00:00,REGULAR,0004070339,0002564190                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/23/2017,18:00:00,REGULAR,0004071035,0002564411                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/23/2017,22:00:00,REGULAR,0004071634,0002564511                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/24/2017,02:00:00,REGULAR,0004071769,0002564530                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/24/2017,06:00:00,REGULAR,0004071773,0002564537                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/24/2017,10:00:00,REGULAR,0004071840,0002564873                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/24/2017,14:00:00,REGULAR,0004072038,0002565119                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/24/2017,18:00:00,REGULAR,0004072743,0002565328                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/24/2017,22:00:00,REGULAR,0004073338,0002565414                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/25/2017,02:00:00,REGULAR,0004073487,0002565430                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/25/2017,06:00:00,REGULAR,0004073492,0002565436                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/25/2017,10:00:00,REGULAR,0004073566,0002565783                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/25/2017,14:00:00,REGULAR,0004073813,0002566027                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/25/2017,18:00:00,REGULAR,0004074504,0002566184                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/25/2017,22:00:00,REGULAR,0004075059,0002566269                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/26/2017,02:00:00,REGULAR,0004075197,0002566284                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/26/2017,06:00:00,REGULAR,0004075202,0002566289                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/26/2017,10:00:00,REGULAR,0004075262,0002566531                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/26/2017,14:00:00,REGULAR,0004075543,0002566693                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/26/2017,18:00:00,REGULAR,0004076199,0002566906                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/26/2017,22:00:00,REGULAR,0004076615,0002566968                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/20/2017,02:00:00,REGULAR,0007777337,0003421182                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/20/2017,06:00:00,REGULAR,0007777343,0003421189                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/20/2017,10:00:00,REGULAR,0007777368,0003421251                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/20/2017,14:00:00,REGULAR,0007777465,0003421339                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/20/2017,18:00:00,REGULAR,0007777746,0003421431                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/20/2017,22:00:00,REGULAR,0007777924,0003421473                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/21/2017,02:00:00,REGULAR,0007777969,0003421485                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/21/2017,06:00:00,REGULAR,0007777974,0003421486                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/21/2017,10:00:00,REGULAR,0007777992,0003421539                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/21/2017,14:00:00,REGULAR,0007778116,0003421635                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/21/2017,18:00:00,REGULAR,0007778363,0003421732                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/21/2017,22:00:00,REGULAR,0007778550,0003421766                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/22/2017,02:00:00,REGULAR,0007778595,0003421770                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/22/2017,06:00:00,REGULAR,0007778596,0003421774                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/22/2017,10:00:00,REGULAR,0007778647,0003422008                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/22/2017,14:00:00,REGULAR,0007778764,0003422081                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/22/2017,18:00:00,REGULAR,0007779301,0003422165                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/22/2017,22:00:00,REGULAR,0007779710,0003422206                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/23/2017,02:00:00,REGULAR,0007779773,0003422212                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/23/2017,06:00:00,REGULAR,0007779775,0003422216                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/23/2017,10:00:00,REGULAR,0007779826,0003422441                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/23/2017,14:00:00,REGULAR,0007779979,0003422572                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/23/2017,18:00:00,REGULAR,0007780560,0003422669                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/23/2017,22:00:00,REGULAR,0007780986,0003422711                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/24/2017,02:00:00,REGULAR,0007781077,0003422718                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/24/2017,06:00:00,REGULAR,0007781081,0003422721                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/24/2017,10:00:00,REGULAR,0007781123,0003422960                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/24/2017,14:00:00,REGULAR,0007781284,0003423091                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/24/2017,18:00:00,REGULAR,0007781893,0003423177                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/24/2017,22:00:00,REGULAR,0007782323,0003423229                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/25/2017,02:00:00,REGULAR,0007782417,0003423235                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/25/2017,06:00:00,REGULAR,0007782420,0003423237                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/25/2017,10:00:00,REGULAR,0007782468,0003423456                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/25/2017,14:00:00,REGULAR,0007782665,0003423568                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/25/2017,18:00:00,REGULAR,0007783216,0003423664                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/25/2017,22:00:00,REGULAR,0007783628,0003423726                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/26/2017,02:00:00,REGULAR,0007783702,0003423738                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/26/2017,06:00:00,REGULAR,0007783704,0003423744                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/26/2017,10:00:00,REGULAR,0007783748,0003423932                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/26/2017,14:00:00,REGULAR,0007783926,0003424042                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/26/2017,18:00:00,REGULAR,0007784381,0003424150                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/26/2017,22:00:00,REGULAR,0007784662,0003424181                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/20/2017,02:00:00,REGULAR,0002350153,0000869651                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/20/2017,06:00:00,REGULAR,0002350159,0000869651                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/20/2017,10:00:00,REGULAR,0002350174,0000869700                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/20/2017,14:00:00,REGULAR,0002350252,0000869749                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/20/2017,18:00:00,REGULAR,0002350477,0000869805                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/20/2017,22:00:00,REGULAR,0002350626,0000869830                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/21/2017,02:00:00,REGULAR,0002350680,0000869833                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/21/2017,06:00:00,REGULAR,0002350682,0000869834                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/21/2017,10:00:00,REGULAR,0002350690,0000869868                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/21/2017,14:00:00,REGULAR,0002350800,0000869927                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/21/2017,18:00:00,REGULAR,0002351050,0000869977                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/21/2017,22:00:00,REGULAR,0002351201,0000869993                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/22/2017,02:00:00,REGULAR,0002351226,0000869999                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/22/2017,06:00:00,REGULAR,0002351228,0000870008                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/22/2017,10:00:00,REGULAR,0002351261,0000870173                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/22/2017,14:00:00,REGULAR,0002351367,0000870224                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/22/2017,18:00:00,REGULAR,0002351832,0000870285                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/22/2017,22:00:00,REGULAR,0002352140,0000870324                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/23/2017,02:00:00,REGULAR,0002352199,0000870325                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/23/2017,06:00:00,REGULAR,0002352201,0000870327                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/23/2017,10:00:00,REGULAR,0002352231,0000870530                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/23/2017,14:00:00,REGULAR,0002352358,0000870598                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/23/2017,18:00:00,REGULAR,0002352863,0000870679                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/23/2017,22:00:00,REGULAR,0002353165,0000870711                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/24/2017,02:00:00,REGULAR,0002353215,0000870719                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/24/2017,06:00:00,REGULAR,0002353218,0000870722                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/24/2017,10:00:00,REGULAR,0002353262,0000870929                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/24/2017,14:00:00,REGULAR,0002353398,0000871008                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/24/2017,18:00:00,REGULAR,0002353910,0000871080                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/24/2017,22:00:00,REGULAR,0002354241,0000871110                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/25/2017,02:00:00,REGULAR,0002354306,0000871115                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/25/2017,06:00:00,REGULAR,0002354309,0000871116                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/25/2017,10:00:00,REGULAR,0002354351,0000871329                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/25/2017,14:00:00,REGULAR,0002354471,0000871427                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/25/2017,18:00:00,REGULAR,0002354934,0000871484                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/25/2017,22:00:00,REGULAR,0002355296,0000871512                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/26/2017,02:00:00,REGULAR,0002355358,0000871517                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/26/2017,06:00:00,REGULAR,0002355360,0000871519                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/26/2017,10:00:00,REGULAR,0002355396,0000871679                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/26/2017,14:00:00,REGULAR,0002355555,0000871744                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/26/2017,18:00:00,REGULAR,0002355948,0000871812                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/26/2017,22:00:00,REGULAR,0002356136,0000871836                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/20/2017,02:00:00,REGULAR,0007065924,0003105934                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/20/2017,06:00:00,REGULAR,0007065926,0003105938                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/20/2017,10:00:00,REGULAR,0007065948,0003105977                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/20/2017,14:00:00,REGULAR,0007066011,0003106017                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/20/2017,18:00:00,REGULAR,0007066244,0003106078                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/20/2017,22:00:00,REGULAR,0007066415,0003106104                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/21/2017,02:00:00,REGULAR,0007066455,0003106108                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/21/2017,06:00:00,REGULAR,0007066456,0003106110                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/21/2017,10:00:00,REGULAR,0007066468,0003106139                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/21/2017,14:00:00,REGULAR,0007066566,0003106187                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/21/2017,18:00:00,REGULAR,0007066826,0003106253                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/21/2017,22:00:00,REGULAR,0007066943,0003106274                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/22/2017,02:00:00,REGULAR,0007066965,0003106275                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/22/2017,06:00:00,REGULAR,0007066968,0003106282                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/22/2017,10:00:00,REGULAR,0007067006,0003106505                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/22/2017,14:00:00,REGULAR,0007067096,0003106560                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/22/2017,18:00:00,REGULAR,0007067520,0003106644                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/22/2017,22:00:00,REGULAR,0007067843,0003106666                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/23/2017,02:00:00,REGULAR,0007067905,0003106670                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/23/2017,06:00:00,REGULAR,0007067906,0003106677                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/23/2017,10:00:00,REGULAR,0007067947,0003106911                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/23/2017,14:00:00,REGULAR,0007068045,0003106981                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/23/2017,18:00:00,REGULAR,0007068556,0003107050                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/23/2017,22:00:00,REGULAR,0007068874,0003107075                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/24/2017,02:00:00,REGULAR,0007068937,0003107079                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/24/2017,06:00:00,REGULAR,0007068939,0003107081                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/24/2017,10:00:00,REGULAR,0007068980,0003107305                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/24/2017,14:00:00,REGULAR,0007069111,0003107386                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/24/2017,18:00:00,REGULAR,0007069615,0003107464                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/24/2017,22:00:00,REGULAR,0007069939,0003107497                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/25/2017,02:00:00,REGULAR,0007070019,0003107502                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/25/2017,06:00:00,REGULAR,0007070020,0003107504                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/25/2017,10:00:00,REGULAR,0007070062,0003107725                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/25/2017,14:00:00,REGULAR,0007070186,0003107812                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/25/2017,18:00:00,REGULAR,0007070637,0003107865                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/25/2017,22:00:00,REGULAR,0007070939,0003107890                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/26/2017,02:00:00,REGULAR,0007071011,0003107895                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/26/2017,06:00:00,REGULAR,0007071015,0003107899                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/26/2017,10:00:00,REGULAR,0007071050,0003108090                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/26/2017,14:00:00,REGULAR,0007071189,0003108161                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/26/2017,18:00:00,REGULAR,0007071663,0003108241                                          
A006,R079,00-00-04,5 AV/59 ST,NQRW,BMT,05/26/2017,22:00:00,REGULAR,0007071911,0003108269                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/20/2017,02:00:00,REGULAR,0008336702,0003706886                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/20/2017,06:00:00,REGULAR,0008336705,0003706888                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/20/2017,10:00:00,REGULAR,0008336714,0003706937                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/20/2017,14:00:00,REGULAR,0008336822,0003706987                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/20/2017,18:00:00,REGULAR,0008337129,0003707063                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/20/2017,22:00:00,REGULAR,0008337345,0003707083                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/21/2017,02:00:00,REGULAR,0008337380,0003707086                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/21/2017,06:00:00,REGULAR,0008337380,0003707087                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/21/2017,10:00:00,REGULAR,0008337401,0003707130                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/21/2017,14:00:00,REGULAR,0008337570,0003707220                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/21/2017,18:00:00,REGULAR,0008337921,0003707310                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/21/2017,22:00:00,REGULAR,0008338098,0003707322                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/22/2017,02:00:00,REGULAR,0008338116,0003707325                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/22/2017,06:00:00,REGULAR,0008338116,0003707329                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/22/2017,10:00:00,REGULAR,0008338173,0003707556                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/22/2017,14:00:00,REGULAR,0008338299,0003707624                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/22/2017,18:00:00,REGULAR,0008339005,0003707722                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/22/2017,22:00:00,REGULAR,0008339404,0003707746                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/23/2017,02:00:00,REGULAR,0008339431,0003707748                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/23/2017,06:00:00,REGULAR,0008339433,0003707752                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/23/2017,10:00:00,REGULAR,0008339507,0003707995                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/23/2017,14:00:00,REGULAR,0008339688,0003708096                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/23/2017,18:00:00,REGULAR,0008340382,0003708195                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/23/2017,22:00:00,REGULAR,0008340826,0003708235                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/24/2017,02:00:00,REGULAR,0008340875,0003708240                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/24/2017,06:00:00,REGULAR,0008340878,0003708247                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/24/2017,10:00:00,REGULAR,0008340952,0003708479                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/24/2017,14:00:00,REGULAR,0008341120,0003708592                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/24/2017,18:00:00,REGULAR,0008341908,0003708716                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/24/2017,22:00:00,REGULAR,0008342386,0003708751                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/25/2017,02:00:00,REGULAR,0008342437,0003708751                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/25/2017,06:00:00,REGULAR,0008342437,0003708757                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/25/2017,10:00:00,REGULAR,0008342518,0003708975                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/25/2017,14:00:00,REGULAR,0008342695,0003709064                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/25/2017,18:00:00,REGULAR,0008343359,0003709163                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/25/2017,22:00:00,REGULAR,0008343751,0003709195                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/26/2017,02:00:00,REGULAR,0008343799,0003709197                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/26/2017,06:00:00,REGULAR,0008343799,0003709202                                          
A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,05/26/2017,10:00:00,REGULAR,0008343854,0003709380                                          
