C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/06/2017,12:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/06/2017,16:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/06/2017,20:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/07/2017,00:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/07/2017,04:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/07/2017,08:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/07/2017,12:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/07/2017,16:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/07/2017,20:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/08/2017,00:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/08/2017,04:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/08/2017,08:00:00,REGULAR,0000000000,0000000732                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/08/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/08/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/08/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/09/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/09/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/09/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/09/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/09/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/09/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/10/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/10/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/10/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/10/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/10/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/10/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/11/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/11/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/11/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/11/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/11/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/11/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/12/2017,00:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/12/2017,04:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/12/2017,08:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/12/2017,12:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/12/2017,16:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-05-01,59 ST,NQR456W,BMT,05/12/2017,20:00:00,REGULAR,0000000000,0000000734                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/06/2017,00:00:00,REGULAR,0007028683,0000150178                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/06/2017,04:00:00,REGULAR,0007028717,0000150179                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/06/2017,08:00:00,REGULAR,0007028747,0000150179                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/06/2017,12:00:00,REGULAR,0007028877,0000150180                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/06/2017,16:00:00,REGULAR,0007029109,0000150185                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/06/2017,20:00:00,REGULAR,0007029387,0000150191                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/07/2017,00:00:00,REGULAR,0007029545,0000150193                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/07/2017,04:00:00,REGULAR,0007029576,0000150195                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/07/2017,08:00:00,REGULAR,0007029594,0000150195                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/07/2017,12:00:00,REGULAR,0007029709,0000150199                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/07/2017,16:00:00,REGULAR,0007029936,0000150202                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/07/2017,20:00:00,REGULAR,0007030152,0000150212                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/08/2017,00:00:00,REGULAR,0007030251,0000150214                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/08/2017,04:00:00,REGULAR,0007030251,0000150214                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/08/2017,08:00:00,REGULAR,0007030319,0000150214                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/08/2017,12:00:00,REGULAR,0007030684,0000150217                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/08/2017,16:00:00,REGULAR,0007031017,0000150221                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/08/2017,20:00:00,REGULAR,0007031717,0000150228                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/09/2017,00:00:00,REGULAR,0007031928,0000150236                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/09/2017,04:00:00,REGULAR,0007031947,0000150238                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/09/2017,08:00:00,REGULAR,0007032075,0000150238                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/09/2017,12:00:00,REGULAR,0007032484,0000150238                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/09/2017,16:00:00,REGULAR,0007032816,0000150241                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/09/2017,20:00:00,REGULAR,0007033533,0000150250                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/10/2017,00:00:00,REGULAR,0007033770,0000150258                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/10/2017,04:00:00,REGULAR,0007033785,0000150258                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/10/2017,08:00:00,REGULAR,0007033897,0000150262                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/10/2017,12:00:00,REGULAR,0007034277,0000150263                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/10/2017,16:00:00,REGULAR,0007034621,0000150268                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/10/2017,20:00:00,REGULAR,0007035318,0000150276                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/11/2017,00:00:00,REGULAR,0007035588,0000150281                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/11/2017,04:00:00,REGULAR,0007035601,0000150282                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/11/2017,08:00:00,REGULAR,0007035716,0000150283                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/11/2017,12:00:00,REGULAR,0007036090,0000150289                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/11/2017,16:00:00,REGULAR,0007036398,0000150291                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/11/2017,20:00:00,REGULAR,0007037095,0000150297                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/12/2017,00:00:00,REGULAR,0007037336,0000150302                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/12/2017,04:00:00,REGULAR,0007037359,0000150302                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/12/2017,08:00:00,REGULAR,0007037471,0000150303                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/12/2017,12:00:00,REGULAR,0007037823,0000150304                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/12/2017,16:00:00,REGULAR,0007038212,0000150304                                            
A002,R051,02-06-00,59 ST,NQR456W,BMT,05/12/2017,20:00:00,REGULAR,0007038901,0000150313                                            
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/06/2017,02:00:00,REGULAR,0002820356,0004821792                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/06/2017,06:00:00,REGULAR,0002820369,0004821810                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/06/2017,10:00:00,REGULAR,0002820407,0004822176                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/06/2017,14:00:00,REGULAR,0002820539,0004822688                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/06/2017,18:00:00,REGULAR,0002820891,0004823167                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/06/2017,22:00:00,REGULAR,0002821228,0004823330                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/07/2017,02:00:00,REGULAR,0002821383,0004823398                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/07/2017,06:00:00,REGULAR,0002821388,0004823411                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/07/2017,10:00:00,REGULAR,0002821421,0004823603                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/07/2017,14:00:00,REGULAR,0002821540,0004824006                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/07/2017,18:00:00,REGULAR,0002821851,0004824299                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/07/2017,22:00:00,REGULAR,0002822105,0004824432                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/08/2017,02:00:00,REGULAR,0002822218,0004824469                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/08/2017,06:00:00,REGULAR,0002822223,0004824494                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/08/2017,10:00:00,REGULAR,0002822273,0004825616                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/08/2017,14:00:00,REGULAR,0002822441,0004826387                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/08/2017,18:00:00,REGULAR,0002823164,0004826940                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/08/2017,22:00:00,REGULAR,0002823842,0004827191                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/09/2017,02:00:00,REGULAR,0002824023,0004827232                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/09/2017,06:00:00,REGULAR,0002824029,0004827256                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/09/2017,10:00:00,REGULAR,0002824088,0004828314                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/09/2017,14:00:00,REGULAR,0002824280,0004829000                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/09/2017,18:00:00,REGULAR,0002825006,0004829603                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/09/2017,22:00:00,REGULAR,0002825694,0004829925                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/10/2017,02:00:00,REGULAR,0002825887,0004830017                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/10/2017,06:00:00,REGULAR,0002825896,0004830048                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/10/2017,10:00:00,REGULAR,0002825948,0004831187                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/10/2017,14:00:00,REGULAR,0002826169,0004831860                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/10/2017,18:00:00,REGULAR,0002826909,0004832509                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/10/2017,22:00:00,REGULAR,0002827641,0004832812                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/11/2017,02:00:00,REGULAR,0002827849,0004832873                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/11/2017,06:00:00,REGULAR,0002827853,0004832897                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/11/2017,10:00:00,REGULAR,0002827911,0004834082                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/11/2017,14:00:00,REGULAR,0002828107,0004834700                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/11/2017,18:00:00,REGULAR,0002828833,0004835393                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/11/2017,22:00:00,REGULAR,0002829520,0004835755                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/12/2017,02:00:00,REGULAR,0002829736,0004835796                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/12/2017,06:00:00,REGULAR,0002829746,0004835816                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/12/2017,10:00:00,REGULAR,0002829812,0004836849                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/12/2017,14:00:00,REGULAR,0002830007,0004837471                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/12/2017,18:00:00,REGULAR,0002830755,0004838091                                          
A006,R079,00-00-00,5 AV/59 ST,NQRW,BMT,05/12/2017,22:00:00,REGULAR,0002831343,0004838366                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/06/2017,02:00:00,REGULAR,0004046693,0002551239                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/06/2017,06:00:00,REGULAR,0004046704,0002551242                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/06/2017,10:00:00,REGULAR,0004046724,0002551341                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/06/2017,14:00:00,REGULAR,0004046880,0002551536                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/06/2017,18:00:00,REGULAR,0004047194,0002551686                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/06/2017,22:00:00,REGULAR,0004047481,0002551748                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/07/2017,02:00:00,REGULAR,0004047564,0002551762                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/07/2017,06:00:00,REGULAR,0004047571,0002551767                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/07/2017,10:00:00,REGULAR,0004047592,0002551816                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/07/2017,14:00:00,REGULAR,0004047713,0002551964                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/07/2017,18:00:00,REGULAR,0004048045,0002552065                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/07/2017,22:00:00,REGULAR,0004048250,0002552104                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/08/2017,02:00:00,REGULAR,0004048312,0002552115                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/08/2017,06:00:00,REGULAR,0004048317,0002552121                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/08/2017,10:00:00,REGULAR,0004048391,0002552432                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/08/2017,14:00:00,REGULAR,0004048599,0002552628                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/08/2017,18:00:00,REGULAR,0004049295,0002552777                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/08/2017,22:00:00,REGULAR,0004049846,0002552841                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/09/2017,02:00:00,REGULAR,0004049956,0002552850                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/09/2017,06:00:00,REGULAR,0004049959,0002552856                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/09/2017,10:00:00,REGULAR,0004050026,0002553152                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/09/2017,14:00:00,REGULAR,0004050242,0002553360                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/09/2017,18:00:00,REGULAR,0004050959,0002553550                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/09/2017,22:00:00,REGULAR,0004051566,0002553650                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/10/2017,02:00:00,REGULAR,0004051702,0002553678                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/10/2017,06:00:00,REGULAR,0004051708,0002553684                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/10/2017,10:00:00,REGULAR,0004051769,0002554022                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/10/2017,14:00:00,REGULAR,0004051986,0002554222                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/10/2017,18:00:00,REGULAR,0004052675,0002554459                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/10/2017,22:00:00,REGULAR,0004053285,0002554561                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/11/2017,02:00:00,REGULAR,0004053441,0002554579                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/11/2017,06:00:00,REGULAR,0004053443,0002554584                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/11/2017,10:00:00,REGULAR,0004053519,0002554959                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/11/2017,14:00:00,REGULAR,0004053706,0002555186                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/11/2017,18:00:00,REGULAR,0004054444,0002555398                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/11/2017,22:00:00,REGULAR,0004055039,0002555498                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/12/2017,02:00:00,REGULAR,0004055177,0002555511                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/12/2017,06:00:00,REGULAR,0004055185,0002555516                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/12/2017,10:00:00,REGULAR,0004055247,0002555798                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/12/2017,14:00:00,REGULAR,0004055495,0002555970                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/12/2017,18:00:00,REGULAR,0004056263,0002556163                                          
A006,R079,00-00-01,5 AV/59 ST,NQRW,BMT,05/12/2017,22:00:00,REGULAR,0004056799,0002556247                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/06/2017,02:00:00,REGULAR,0007762201,0003415276                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/06/2017,06:00:00,REGULAR,0007762205,0003415278                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/06/2017,10:00:00,REGULAR,0007762223,0003415337                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/06/2017,14:00:00,REGULAR,0007762315,0003415428                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/06/2017,18:00:00,REGULAR,0007762553,0003415498                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/06/2017,22:00:00,REGULAR,0007762758,0003415521                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/07/2017,02:00:00,REGULAR,0007762803,0003415527                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/07/2017,06:00:00,REGULAR,0007762808,0003415531                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/07/2017,10:00:00,REGULAR,0007762824,0003415553                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/07/2017,14:00:00,REGULAR,0007762902,0003415630                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/07/2017,18:00:00,REGULAR,0007763112,0003415679                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/07/2017,22:00:00,REGULAR,0007763249,0003415690                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/08/2017,02:00:00,REGULAR,0007763279,0003415694                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/08/2017,06:00:00,REGULAR,0007763280,0003415701                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/08/2017,10:00:00,REGULAR,0007763327,0003415942                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/08/2017,14:00:00,REGULAR,0007763479,0003416038                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/08/2017,18:00:00,REGULAR,0007763984,0003416122                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/08/2017,22:00:00,REGULAR,0007764384,0003416165                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/09/2017,02:00:00,REGULAR,0007764456,0003416169                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/09/2017,06:00:00,REGULAR,0007764457,0003416172                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/09/2017,10:00:00,REGULAR,0007764512,0003416389                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/09/2017,14:00:00,REGULAR,0007764663,0003416500                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/09/2017,18:00:00,REGULAR,0007765240,0003416596                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/09/2017,22:00:00,REGULAR,0007765692,0003416629                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/10/2017,02:00:00,REGULAR,0007765764,0003416643                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/10/2017,06:00:00,REGULAR,0007765765,0003416647                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/10/2017,10:00:00,REGULAR,0007765808,0003416908                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/10/2017,14:00:00,REGULAR,0007765977,0003417024                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/10/2017,18:00:00,REGULAR,0007766557,0003417135                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/10/2017,22:00:00,REGULAR,0007766999,0003417173                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/11/2017,02:00:00,REGULAR,0007767081,0003417177                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/11/2017,06:00:00,REGULAR,0007767087,0003417178                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/11/2017,10:00:00,REGULAR,0007767135,0003417415                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/11/2017,14:00:00,REGULAR,0007767343,0003417521                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/11/2017,18:00:00,REGULAR,0007767967,0003417627                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/11/2017,22:00:00,REGULAR,0007768382,0003417676                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/12/2017,02:00:00,REGULAR,0007768472,0003417684                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/12/2017,06:00:00,REGULAR,0007768476,0003417687                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/12/2017,10:00:00,REGULAR,0007768522,0003417895                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/12/2017,14:00:00,REGULAR,0007768685,0003417999                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/12/2017,18:00:00,REGULAR,0007769264,0003418105                                          
A006,R079,00-00-02,5 AV/59 ST,NQRW,BMT,05/12/2017,22:00:00,REGULAR,0007769594,0003418157                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/06/2017,02:00:00,REGULAR,0002337556,0000865410                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/06/2017,06:00:00,REGULAR,0002337560,0000865412                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/06/2017,10:00:00,REGULAR,0002337579,0000865467                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/06/2017,14:00:00,REGULAR,0002337662,0000865514                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/06/2017,18:00:00,REGULAR,0002337866,0000865552                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/06/2017,22:00:00,REGULAR,0002338034,0000865566                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/07/2017,02:00:00,REGULAR,0002338076,0000865570                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/07/2017,06:00:00,REGULAR,0002338079,0000865570                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/07/2017,10:00:00,REGULAR,0002338092,0000865588                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/07/2017,14:00:00,REGULAR,0002338144,0000865641                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/07/2017,18:00:00,REGULAR,0002338303,0000865683                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/07/2017,22:00:00,REGULAR,0002338418,0000865690                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/08/2017,02:00:00,REGULAR,0002338442,0000865695                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/08/2017,06:00:00,REGULAR,0002338442,0000865700                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/08/2017,10:00:00,REGULAR,0002338480,0000865886                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/08/2017,14:00:00,REGULAR,0002338594,0000865941                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/08/2017,18:00:00,REGULAR,0002339047,0000865992                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/08/2017,22:00:00,REGULAR,0002339393,0000866025                                          
A006,R079,00-00-03,5 AV/59 ST,NQRW,BMT,05/09/2017,02:00:00,REGULAR,0002339459,0000866031                                          
